id,title,obj_type,obj_type_id,Identifier,Collection,Dimensions,Creation dates,created by,Description,Subjects,Subject,Related Collection,Link,distributed by,published by,published in association with,illustrated by,text by,Library of Congress Subject Headings,contributor,created for,was located at,originates from,Publication dates,was created in,designed by,printed by,describes,inspired by,Affiliation with Center for Book Arts,depicts,bound by,created at,typesetting by,Copyright dates,Highlight of,printed under the direction of,also created by,paper made by,typography by,edited by,donated by,drawings by,etchings by,enclosure by,CBA course taught by,photographs by,Unnamed: 48,funded by,text translated by,introduction written by,gift of,cover art by,influenced by,is about,foreword by,woodcuts created by,Submission dates,layout by,lithographs by,commissioned by,introduction by,Related Collections,preface by,calligraphy by,originally published by,owned by
2306,Diary,Books,177,FA.SA2.1254,Fine Art Collection,13 vol. [total 430 p.] unpaginated ; books 14 x 10 x 3 cm.; box 17 x 33 x 13 cm.,NA,Peter Spaans,"Boxed set containing 10 books (13 volumes), each hand-bound accordion style. Books, and handmade box, display black and white photographs by the artist and images of photocopies of original diary entries. The front board of each volume and the inside of the box is signed by the artist. Number 3 of a limited edition, exact number unknown. ""Details of photographs, USA, 2007...The original pages of the diary of my father Jan Pieter Spaans about his Japanese camp experiences in Japanese World War II Camps in Asia, 1941-1945."" - colophon","['Accordion books', 'Boxed sets', ""artists' books""]",,,unconart.com,,UNCONART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,Did You Know,Prints,191,FA.B102.2229,Fine Art Collection,4 x 6 in; 10.16 x 15.25 cm,2016,Tony Iantosca,"Letterpress-printed postcard. Part of the Ugly Duckling Poste card series. ""An Ugly Duckling Poste H."" Signed by the author. Edition number 316 of 340.","['letterpress printing', 'postcards']",,,,,Ugly Duckling Presse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Die Frau aus dem immergleichen Blickwinkel auf dem Rucken,Books,177,FA.B4.0042,Fine Art Collection,134 p.; 8.27 x 5.8 cm (8 1/4 x 5 7/8 inches),1984,Dieter Wagner,"Edition of 50, signed by the artist. Knotted Japanese stab binding. Book contains letterpress printed, German-language concrete poetry with abstract illustrations. Printed in white, black and blue inks on black and white papers.","[""Artists' books."", 'Graphic design (Typography)', 'concrete poetry', 'letterpress printing']",,,,,,,,,,,,,,,Berlin,,,,,,,,,,,,,,,,,"['Ruth Sackner', 'Marvin A. Sackner']",,,,,,,,,,,,,,,,,,,,,,,,,
3309,Die K. F. Gödek Bibliothek,Books,177,FA.B95.1538,Fine Art Collection,296 pages; color illustration ; 24 cm.,2014,Emilio Chapela,"Exhibition catalog and checklist of the site specific installation of the artwork created by Emilio Chapela, accompanied by texts from various authors. The book was funded through crowdsourceing and come in different editions, designated by different types of hardwood veneers, and based upon the amount contributed. The Center for Book Arts holds the edition in a Cherry Wood veneer.",,,,,,,,,"['Natalia Valencia', 'Tania Aedo', 'Andres Cota', 'Maria Minera']","Libraries and librarianship, Libraries, Artists bookworks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Dilemma Meringue,Pamphlet bindings,184,FA.B44.0292,Fine Art Collection,30 leaves; 21.5 x 14.2 cm,1993,Wendy Costa,"Number 15 in an Edition of 30, signed by the artist; manila card stock cover with illustrated and hand colored print; interior has black and white illustrations. Text presents an original narrative poem about a slice of meringue pie that comes to life in the narrator's kitchen, and calls herself, ""Dilemma Meringue"".",,,,,,,,,,,,,,Berne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7661,$ (Dinero),Books,177,FA.B122.2455,Fine Art Collection,[44] pages : all illustrations ; 28 cm,NA,Oswaldo García,"""","['advertisements', 'money']",,,Artist's website,,Gold Rain,,,,,,,,,2018,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,Dining in Refugee Camps: The Art of Sahrawi Cooking,Books,177,FA.B91.1387,Fine Art Collection,"48 p. : chiefly col. ill., map ; 28 x 22 cm; 8 x 11 in",NA,Robin Kahn,"A full-color, bilingual, collage journal that documents Robin Kahn's month cooking with women of the Western Sahara. Signed and unnumbered. ""As a guest artist selected to participate in ARTifariti 2009, Kahn stayed with Sahrawi families living in refugee camps in Algeria and in the desert of The Free Territories of the Western Sahara. There she created the collages for this publication by combining the sparse materials available locally with photos, recipes, histories and drawings. The result is a 50-page full-color journal that examines the art of Sahrawi food production: how kitchens are improvised, food is procured and prepared, and traditional recipes are innovated from UN rations and international aid. The book is a testament to the daily struggles of Sahrawi women whose role is to provide sustenance, fortitude and comfort inside a compromised society."" - from http://halfletterpress.com","['cookbooks', 'refugee camps']",,,,,Autonomedia,,,,,,,,,,Brooklyn,,,,,,,,,,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,Diptych,Prints,191,FA.B33.0474,Fine Art Collection,15.6 x 10.8 cm,1987,Brian Buczak,"Number 56 in an Edition of 300; PC 6 No.10; signed by Faust. Double side, three color, letterpress printed postcard on grey paper; two panel illustration-- on left-- a can of paint being poured over a blue globe, on right--a skeleton figure. ""Linoleum cuts & letterpress by Dikko. Proceeds from the sale of this card will benefit the People With AIDS Coalition"". CBA copy is accompanied by an orange Purgatory Press envelope (not postmarked) and a xerox insert--""This postcard by Brian Buczak is a benefit in his memory for the People With AIDS Coalition..."".",,,Purgatory Pie Press,,,Purgatory Pie Press,,,,,,People With AIDS Coalition,,New York City,,,,Dikko Faust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,Dirty Plotte: Number 1,Zines,194,FA.B46.0617,Fine Art Collection,24 pp.; 26 x 17.2 cm,1991,Julie Doucet,"Second printing June 1992; commercially printed zine; color illustrated cover. Black and white illustrated cartoon narratives, mostly involving the artist as the main protagonist. Content for mature readers.",,,,,,Drawn and Quarterly Publications,Chris Oliveros,,,,,,,MontrÃ©al,,,,,,,,New York City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,Dirty Plotte: Number 2,Zines,194,FA.B46.0618,Fine Art Collection,24pp; 26 x 17.2 cm,1992,Julie Doucet,"Second printing July 1992; commercially printed zine; color illustrated cover. This issue consists of black and white cartoon narratives that depict the artist's views about breast cancer, cannibalism, and her first English lesson. Depictions of nightmares, attempted suicides, and self-portraits are also included. Content is for mature readers.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,Dirty Plotte: Number 4: Dirty Plotte vs. Really Clean Plotte,Zines,194,FA.B46.0619,Fine Art Collection,24 pp; 26 x 17.2 cm,1994,Julie Doucet,Second printing: November 1994; commercially printed zine; color illustrated cover. This issue consists of black and white cartoon narratives depicting the artist as the main protagonist of narratives involving her personal relationships et.al. Content for mature readers.,,,,,,Drawn and Quarterly Publications,Chris Oliveros,,,,,,,MontrÃ©al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,Dirty Plotte: Number 5,Zines,194,FA.B46.0620,Fine Art Collection,24 pp; 26 x 17.2 cm,1992,Julie Doucet,"First printing November 1992; commercially printed zine; color illustrated cover. Black and white illustrated cartoon narratives, mostly involving the artist as the main protagonist. ""In this issue: A very long and sad ""nobody loves me"" kinda story based on a dream I had one cold December night; a glimpse on my new solitary life in the the desert and the conclusion of monkey and the living dead...and more!""--rear cover text. Content for mature readers.",,,,,,Drawn and Quarterly Publications,"['Chris Oliveros', 'Marina Lesenko']",,,,,,,MontrÃ©al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,Dirty Plotte: Number 7,Zines,194,FA.B46.0621,Fine Art Collection,24 pp; 26 x 17.2 cm,1993,Julie Doucet,"First printing September 1993; commercially printed zine; color illustrated cover. Black and white illustrated cartoon narratives, mostly involving the artist as the main protagonist. This issue contains an 8 page story, ""The First Time"" which is a frank account of the artist's first sexual experience (it has since been reprinted in the book ""My New York Diary""). Content for mature readers.",,,,,,Drawn and Quarterly Publications,"['Chris Oliveros', 'Marina Lesenko']",,,,,,,MontrÃ©al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3561,Disappears in the Rain,Broadsides,192,FA.OSB2.1685,Fine Art Collection,18.75 x 21.5 cm,2006,,"CBA copy 1. Print with the tops of trees, flowers, and a yellow band in the middle. Edition of 100. Honorable mention in the Center for Book Arts 2006 chapbook competition.","['broadsides', 'poetry']",,,,,,Center for Book Arts Poetry Chapbook Competition,,Matthew Thorburn,,,,,,,Center for Book Arts Collection Place Authority,,Shanna Yarbrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,Discourse Particles,Zines,194,FA.PC1.4039,Fine Art Collection,6 in x 5 in,2013,Andrew Printer,Single-page zine,,Zines,Christopher Kardambikis' Paper Cuts Zine and Podcast Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174,Dispersal Mechanism,Zines,194,FA.PC9.4318,Fine Art Collection,16 pages : illustrations ; 13 cm,NA,Jonathon Poliszuk,"Softcover. Saddle stitched with white thread. Laser printed with letterpress printed cover. Printed on French's paper, zine in plastic sleeve. Edition 1 of 50.",,,Christopher Kardambikis' Paper Cuts Zine Collection,"[""For Sale on Publisher's Website"", 'Digital Version']",,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Distilled Water,Portfolios,186,FA.B4.0051,Fine Art Collection,30 leaves; 12.8 x 13 cm (5 x 5 1/4 inches),1990,Stuart Pid,"Black wraparound paper cover that contains 30 unbound leaves of concrete poetry, printed only on verso. ""Published with the assistance of desktop publishing.""--First leaf.","['concrete poetry', 'laser printing', 'portfolios']",,,,,IZEN Publications,,,,,,,,Athens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836,Divisive and Diverse: A U.S. Voting Story,Books,177,FA.B109.1895,Fine Art Collection,6.25 x 6.25 in; 15.875 x 15.875 cm,2016,"['Eleanor Lynch', 'Samantha Nuno', 'Caroline Thomas', 'Marissa Schow', 'Stephanie Sun', 'Vanessa Hayes']",Letterpress printed using metal and wood type with linoleum cuts on Rives lightweight paper. Housed in a container made of a Langdell handmade paper. Edition 52 of 80. Signed by the artists.,"['folded books', 'letterpress printing', 'linocuts', 'timelines', 'voting']",,,,,,,,,,,,,,,,,,,,,,,Scripps College Press,,,,Tia Blassingame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7199,DIY Back Pain?,Flip books,183,FA.B120.2420,Fine Art Collection,3.5 x 2 x 0.5 in,2020,Jean Y. Kim,"Risgraph-printed and perfect and tape-bound flip book. Features images of features photos by Leia Jospe with the phrase “we do not inherit our bodies from our twenties, we borrow them from our thirties” on one side while the other shows various back exercises. Part of a series of instructional books and zines by Jean Y. Kim called Extra Credit. This is EC #005.","['flip books', 'stretching']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5875,Do bay,Books,177,FA.B74.2105,Fine Art Collection,4.75 x 6.2 in; 12 x 15.5 cm,2019,Hedieh Ahmadi,"Photobook with accordion bindings. Housed in a transparent sleeve. 14 pages. Accordion-folded sheet with 7 images on each side, issued in decorative envelope that bears title, statement of responsibility, and imprint. Cover photo by Anthony Tino. Published by B-khat Books, Tehran. Edition 21 of 100. Signed by the artist.","['Accordion books', 'photobooks']",,,Artist's website,,B-khat Books,,,,,Anthony Tino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7863,Doble Nueve,Books,177,FA.B127.2557,Fine Art Collection,24 pages : illustrations ; 21 cm,NA,,"Staple-bound. Risograph printed, 3-color cover, 2-color interior.",,dominoes,,Doble Nueve on Social Species' Website,,Social Species,Lucky Risograph,Derek Abella,,,,,,,,,Social Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Doc Mondo: Shootin' Hot Spunk,Pamphlet bindings,184,FA.B26.0410,Fine Art Collection,21.7 x 14.6 cm,1988,,"Pamphlet bound book with illustrated wrappers and staple fold binding; signed and dated by the artist. Photocopied, comic book style illustrations combined collage fragments of gay pornography and text. Content depicts the intimate exploits of Shapiro's serial ""Doc Mondo"" character.","[""artists' books"", 'copy art', 'pamphlet bindings', 'pornography']",,,,,,,,,,,,,Brightwaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,Doc Mondo: The Weekend of the American Surfers,Perfect bindings,182,FA.B26.0417,Fine Art Collection,28.6 x 22.2 cm,1990,Norman Shapiro,"Royal blue plastic slide binder with doubled sided, cover is a folded color seriograph with sexually explicit, comic book style illustrations (recto/verso) on archival stock; title page; colophon, ""...This is an artist's book by Norman Shapiro, Story [sic] and drawings were conceived separately during the 1980's. Various versions were composed and printed separately as xerography books in the 1980's. Texts were were [sic] typewritten. The new masters for this edition are computer printouts of revised texts. During the summer of 1989, a small edition (48) of three DOC MONDO covers were screen printed with special transparent inks. The completion of this book as a serigraaphy [sic] was accomplished in the following February. The trilogy is a work in progress as of this date. N.S. 2/90"". This work is part of a three volume set, and presents a sexually explicit story that follows the exploits of Shapiro's serial character, Doc Mondo. Euphemisms Publishing Company catalog states, ""full page comics accompanies a Doc Mondo story. Insidious ploys requite dastardly desires. A weekend of lust and debauchery for three young visitors to Villa Truro.""",,,,,,Euphemisms Publishing Company,,,,,,,,Brightwaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Doc Mondo: The Weekend Sam Goodsey Sr. Came to Truro,Pamphlet bindings,184,FA.B26.0418,Fine Art Collection,9 leaves; 28.6 x 22 cm,1990,Norman Shapiro,"Number 1 in an Edition of 3. Light blue plastic slide binder; paper cover is a folded, double side printed, color serigraph with sexually explicit, comic book style illustrations on archival stock; light blueish, gray endpapers; interior recto endpaper signed and dated by the artist; two separate title pages (nearly identical in illustration and content, made using computer generated imagery). This work is part of a three volume set, and presents a story that follows the sexual exploits of Shapiro's serial character, Doc Mondo. Each page of the story has a computer generated, illustrated header of two men engaged in a sex act. Euphemisms Publishing Company catalog states, ""Two boys on school vacation learn about 'manly sex'; and how the father of one of the boys takes his retribution for the lesson given by the master Villa Truro.""","[""artists' books"", 'pamphlet bindings', 'pornography', 'screen prints']",,,,,Euphemisms Publishing Company,,,,,,,,Brightwaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,Doctor Dogwits's Inventory of Provisional Alignments,Pamphlet bindings,184,FA.B48.0952,Fine Art Collection,[36] p. : ill. ; 28 x 28 cm; 11 x 11 inches,1985,Gary Richman,"Number 11 in an Edition of 100, signed by the artist. Pamphlet bound book with muted claret, illustrated wrappers; navy blue flypapers. Offset printed on white, coated paper with illustrations, photographs and text. ""Doctor Dogwits's Inventory of Provisional Alignments is the eighth publication produced under the imprimatur of Blue Book Issues. The annual release of an original Blue Book is guarantied [sic.] by Gary Richman, who is solely responsible for the conception, content and periodic appearance...This edition is limited to 100 copies. A second printing will not be authorized during the artist's lifetime...""--Colophon.","[""artists' books"", 'offset lithography', 'pamphlet bindings']",,,,,Blue Book Issue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,Dodes'ka-den (purloined letter),Mail Art,34245,FA.B63.0993,Fine Art Collection,21.5 x 28 cm,2008,Tom Butter,"Fold out letter with digital reproduction of a postcard (front and back) for Dodes'ka-den (the sound of the trolley), a film by Akira Kurosawa. Printed on Strathmore drawing paper, 106 lb., plate surface. Correspondence handwritten in ink, dated February 27, 2008.","['Mail Art', 'postcards']",,,,,,,,,,,Mapping Correspondence: Mail Art in the 21st Century,Center for Book Arts Collection Place Authority,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,Dog Eared,Prints,191,FA.B45.0577,Fine Art Collection,1 print; 12.8 x 18 cm,1990,JoAnna Poehlmann,"Number 3 in an Edition of 10; hand colored lithograph of one pug dog's ear in isolation; on buff rag paper with deckle edged. Signed and dated in pencil by the artist. CBA copy is accompanied by a small note, ""Page One from the Book, hand colored lithograph..."".",,,,,,,,,,,,,,West Milwaukee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
